,datetime,WindSpeed,Sunshine,AirPressure,Radiation,AirTemperature,RelativeAirHumidity,SystemProduction,
3294,18/05/2017 06:00,1.4,0,1010.6,1.1,12.7,99,0,
3295,18/05/2017 07:00,1.5,0,1010.2,5.1,13.5,99,0,
3296,18/05/2017 08:00,1.4,0,1009.9,23.8,14.1,99,0,
3297,18/05/2017 09:00,1,0,1009.7,52.5,14.4,98,0,
3298,18/05/2017 10:00,2.2,0,1009.2,121.3,14.6,93,0,
3299,18/05/2017 11:00,3,0,1008.7,243,15.2,90,0,
3300,18/05/2017 12:00,3.5,0,1008.8,198.2,15.3,85,0,
3301,18/05/2017 13:00,4.1,0,1008.4,258,16.2,76,0,
3302,18/05/2017 14:00,3,0,1008.1,264,15.9,75,0,
3303,18/05/2017 15:00,3.6,0,1008.2,169.1,15.4,78,0,
3304,18/05/2017 16:00,2.3,0,1008.1,41,14.2,91,0,
3305,18/05/2017 17:00,0.9,0,1007.9,79.9,14.9,90,0,
3306,18/05/2017 18:00,1.5,0,1008,42.8,14.1,94,0,
3307,18/05/2017 19:00,1.5,0,1008,13.1,13.5,97,0,
3308,18/05/2017 20:00,1,0,1007.8,1,13.2,99,0,
3309,18/05/2017 21:00,1.4,0,1008.4,-3.7,13.2,100,0,
3310,18/05/2017 22:00,1.8,0,1008.6,-5.7,12.8,100,0,
3311,18/05/2017 23:00,2,0,1009.1,-5.8,12.3,100,0,
3312,19/05/2017 00:00,1.6,0,1009.5,-6.2,11.9,100,0,
3313,19/05/2017 01:00,2.5,0,1009.8,-7.3,11.5,100,0,
3314,19/05/2017 02:00,1.2,0,1009.6,-7.7,11.1,100,0,
3315,19/05/2017 03:00,1.7,0,1010.3,-7,10.7,100,0,
3316,19/05/2017 04:00,2.1,0,1010.4,-5.5,10.6,100,0,
3317,19/05/2017 05:00,1.2,0,1010.5,4.1,10.5,100,0,
3318,19/05/2017 06:00,1.1,0,1011,19.6,10.4,100,0,
3319,19/05/2017 07:00,1,0,1011.6,70.4,10.6,100,0,
3320,19/05/2017 08:00,1.3,0,1012.2,53.6,11,100,0,
3321,19/05/2017 09:00,0.5,0,1012.2,105.8,11.5,100,0,
3322,19/05/2017 10:00,0.5,0,1012.5,157.1,12.6,98,0,
3323,19/05/2017 11:00,0.5,0,1012.4,242.8,14.7,90,0,
3324,19/05/2017 12:00,1.9,0,1012.6,328.3,16,83,0,
3325,19/05/2017 13:00,1.3,11,1012.6,508.3,17.2,80,0,
3326,19/05/2017 14:00,2.7,10,1012.5,368.3,17.6,74,0,
3327,19/05/2017 15:00,2.9,18,1012.6,411.6,18.6,71,0,
3328,19/05/2017 16:00,3.1,54,1012.4,530.1,19.7,69,0,
3329,19/05/2017 17:00,3.6,60,1012.3,509.3,19.5,62,0,
3330,19/05/2017 18:00,4.3,47,1012.6,288.6,19.7,63,0,
3331,19/05/2017 19:00,3.2,31,1012.8,196.3,19.2,66,0,
3332,19/05/2017 20:00,2.9,1,1013.1,62,18.4,70,0,
3333,19/05/2017 21:00,3.3,0,1013.4,3.9,17.4,78,0,
3334,19/05/2017 22:00,4.2,0,1013.8,-6.7,16.5,78,0,
3335,19/05/2017 23:00,5.2,0,1014.1,-7.1,16.7,72,0,
3336,20/05/2017 00:00,6.3,0,1014.2,-6.7,16.4,72,0,
3337,20/05/2017 01:00,6.4,0,1014.4,-6.1,16.3,70,0,
3338,20/05/2017 02:00,6.2,0,1014.8,-6.1,15.9,69,0,
3339,20/05/2017 03:00,7.2,0,1014.7,-5.5,15.4,69,0,
3340,20/05/2017 04:00,7.1,0,1014.9,-4.1,15.1,69,0,
3341,20/05/2017 05:00,7.6,0,1015,20.6,15.1,68,0,
3342,20/05/2017 06:00,6.8,0,1015.6,41.5,14.9,69,0,
3343,20/05/2017 07:00,5.8,0,1016.1,61.9,14.6,70,0,
3344,20/05/2017 08:00,4.8,0,1016.8,20,13.8,74,0,
3345,20/05/2017 09:00,5.8,0,1017,119.8,14.2,69,0,
3346,20/05/2017 10:00,3.8,0,1017.3,302.8,15.2,65,0,
3347,20/05/2017 11:00,4.8,4,1017.6,324.7,15.4,64,0,
3348,20/05/2017 12:00,5.5,0,1017.3,156.3,15.1,65,0,
3349,20/05/2017 13:00,4.6,13,1017.5,468.7,16.6,61,0,
3350,20/05/2017 14:00,5.2,39,1017.6,614.1,16.3,61,0,
3351,20/05/2017 15:00,3.7,23,1017.8,429.6,16.9,62,0,
3352,20/05/2017 16:00,5.3,50,1017.6,459,17.1,61,0,
3353,20/05/2017 17:00,4.8,51,1017.6,272.9,17.3,61,0,
3354,20/05/2017 18:00,4.9,26,1017.7,190.3,16.8,63,0,
3355,20/05/2017 19:00,4.4,54,1017.9,191.3,16.5,63,0,
3356,20/05/2017 20:00,3.8,9,1018.1,64.6,15.7,66,0,
3357,20/05/2017 21:00,4.8,0,1018.3,2.1,15.3,69,0,
3358,20/05/2017 22:00,3.3,0,1018.7,-5.7,15,70,0,
3359,20/05/2017 23:00,3.7,0,1018.8,-6.2,14.7,71,0,
3360,21/05/2017 00:00,3.3,0,1019,-6.1,14.3,73,0,
3361,21/05/2017 01:00,2.7,0,1019,-6.2,13.9,76,0,
3362,21/05/2017 02:00,2.4,0,1019,-6.9,12.8,88,0,
